AssemblyAccession	Scientific.Name	taxID
GCF_900178525.1	Massilibacteroides vaginae	1673718
GCF_001182725.1	Anaerococcus jeddahensis	1673719
GCF_900199635.1	Anaerotruncus massiliensis	1673720
GCF_001244995.1	Intestinimonas massiliensis	1673721
GCF_900059565.1	Murdochiella massiliensis	1673723
GCF_001299475.1	Neofamilia massiliensis	1673724
GCF_900106515.1	Peptoniphilus lacydonensis	1673725
GCF_014656435.1	Thalassotalea marina	1673741
GCF_001936295.1	Borreliella mayonii	1674146
GCF_003989135.1	Peribacillus cavernae	1674310
GCF_001050345.1	Pseudomonas fildesensis	1674920
GCF_002003465.1	Caenibacillus caldisaponilyticus	1674942
GCF_012843505.1	Megasphaera hexanoica	1675036
GCF_002355415.1	Sulfurifustis variabilis	1675686
GCF_003581445.1	Acidovorax cavernicola	1675792
GCF_001275135.1	Prevotella rara	1676614
GCF_001639065.2	Vibrio barjaei	1676683
GCF_014712745.1	Microbispora camponoti	1677852
GCF_002844395.1	Acetivibrio saccincola	1677857
GCF_014642275.1	Flavobacterium lutivivi	1677894
GCF_000763135.2	Helicobacter jaachi	1677920
GCF_001866665.1	Streptomyces monashensis	1678012
GCF_001294535.1	Cypionkella psychrotolerans	1678131
GCF_001187435.1	Streptomyces caatingaensis	1678637
GCF_003076475.1	Flavobacterium kingsejongi	1678728
GCF_001192795.1	Flexilinea flocculi	1678840
GCF_001192835.1	Lentimicrobium saccharophilum	1678841
GCF_010994095.1	Mumia xiangluensis	1678900
GCF_014641945.1	Marinobacterium zhoushanense	1679163
GCF_001183985.1	Peribacillus loiseleuriae	1679170
GCF_900097105.1	Akkermansia glycaniphila	1679444
GCF_002210095.1	Marinibacterium profundimaris	1679460
GCF_002964965.1	Apibacter adventoris	1679466
GCF_008386505.1	Chryseobacterium sediminis	1679494
GCF_003965815.1	Variovorax gossypii	1679495
GCF_003722335.1	Caulobacter flavus	1679497
GCF_014873935.1	Actinomadura algeriensis	1679523
GCF_900070325.1	Herbinix luporum	1679721
GCF_001580025.1	Ventosimonas gracilis	1680762
GCF_004458765.1	Microvirga pakistanensis	1682650
GCF_003385115.1	Flavobacterium aquicola	1682742
GCF_013839445.1	Chthonobacter albigriseus	1683161
GCF_002879635.1	Halomonas urumqiensis	1684789
GCF_001648155.1	Chryseobacterium glaciei	1685010
GCF_001507545.1	Ruegeria profundi	1685378
GCF_001507595.1	Ruegeria marisrubri	1685379
GCF_001482405.1	Ponticoccus marisrubri	1685382
GCF_003254545.1	Flavobacterium tistrianum	1685414
GCF_014117215.1	Stenotrophomonas tumulicola	1685415
GCF_002982315.1	Leucobacter massiliensis	1686285
GCF_015686525.1	Corynebacterium phoceense	1686286
GCF_001286805.1	Kallipyga gabonensis	1686287
GCF_001952065.1	Bartonella apis	1686310
GCF_900188095.1	Noviherbaspirillum humi	1688639
GCF_900119695.1	Actinomyces urinae	1689268
GCF_001457415.1	Gorillibacterium timonense	1689269
GCF_900626145.1	Intestinimonas timonensis	1689270
GCF_900046455.1	Cellulomonas timonensis	1689271
GCF_902375805.1	Vitreoscilla massiliensis	1689272
GCF_001407835.1	Lagierella massiliensis	1689303
GCF_007197885.1	Tessaracoccus rhinocerotis	1689449
GCF_009828115.1	Allopontixanthobacter sediminis	1689985
GCF_900231835.1	Monaibacterium marinum	1690039
GCF_011326735.1	Phycicoccus endophyticus	1690220
GCF_003122365.1	Streptomyces spongiicola	1690221
GCF_014646295.1	Nocardia rhizosphaerihabitans	1691570
GCF_001655675.1	Mangrovibacter phragmitis	1691903
GCF_013409125.2	Pseudomonas sediminis	1691904
GCF_002995845.1	Clostridium luticellarii	1691940
GCF_900302505.1	Pseudoprimorskyibacter insulae	1695997
GCF_001267255.1	Thiopseudomonas alkaliphila	1697053
GCF_014642405.1	Pontibacillus salipaludis	1697394
GCF_008795935.1	Marinobacter confluentis	1697557
GCF_003574465.1	Methylobacterium crusticola	1697972
GCF_003391115.1	Sphingomonas crusticola	1697973
GCF_001646955.1	Endozoicomonas ascidiicola	1698521
GCF_002806995.1	Confluentibacter lentus	1699412
GCF_011806565.1	Marivivens donghaensis	1699413
GCF_004684805.1	Streptomyces palmae	1701085
GCF_002864045.1	Endozoicomonas acroporae	1701104
GCF_900007165.1	Paraburkholderia piptadeniae	1701573
GCF_001564455.1	Faecalibaculum rodentium	1702221
GCF_001641615.1	Pseudoalteromonas gelatinilytica	1703256
GCF_003096815.1	Hallella colorans	1703337
GCF_001661965.1	Croceicoccus mobilis	1703339
GCF_001661915.1	Croceicoccus pelagius	1703341
GCF_003353425.1	Marinirhabdus gelatinilytica	1703343
GCF_002077945.1	Niastella vici	1703345
GCF_003946245.1	Levilactobacillus cerevisiae	1704076
GCF_002923755.1	Methylovulum psychrotolerans	1704499
GCF_001280595.1	Paenibacillus xylanivorans	1705561
GCF_001277345.1	Paenibacillus solani	1705565
GCF_004346685.1	Sulfurirhabdus autotrophica	1706046
GCF_006546775.1	Lysobacter aestuarii	1706195
GCF_005048225.1	Paracoccus gahaiensis	1706839
GCF_014203715.1	Streptosporangium saharense	1706840
GCF_014647655.1	Deinococcus malanensis	1706855
GCF_002844575.1	Margalitia camelliae	1707093
GCF_014642655.1	Pullulanibacillus camelliae	1707096
GCF_001650695.1	Chloroflexus islandicus	1707952
GCF_002078505.1	Ensifer aridi	1708715
GCF_008368715.1	Nitrincola tapanii	1708751
GCF_002903165.1	Halopseudomonas oceani	1708783
GCF_003958625.1	Tsuneonella rigui	1708790
GCF_001927285.1	Mongoliimonas terrestris	1709001
GCF_001612575.1	Streptobacillus notomytis	1712031
GCF_014640905.1	Pyruvatibacter mobilis	1712261
GCF_007004765.1	Aliikangiella marina	1712262
GCF_000746025.2	Thermanaerosceptrum fracticalcis	1712410
GCF_014648015.1	Butyricicoccus faecihominis	1712515
GCF_003945345.1	Paenibacillus baekrokdamisoli	1712516
GCF_002735305.1	Agathobacter ruminis	1712665
GCF_006334915.2	Microbispora catharanthi	1712871
GCF_013363995.1	Nonomuraea rhodomycinica	1712872
GCF_001750285.1	Domibacillus iocasae	1714016
GCF_001936625.1	Domibacillus antri	1714264
GCF_001528745.1	Marinobacterium profundum	1714300
GCF_001906925.1	Domibacillus mangrovi	1714354
GCF_001975785.1	Domibacillus epiphyticus	1714355
GCF_014652935.1	Luteimonas padinae	1714359
GCF_002583405.1	Secundilactobacillus silagincola	1714681
GCF_002217985.1	Secundilactobacillus pentosiphilus	1714682
GCF_003966145.1	Lysinibacillus telephonicus	1714840
GCF_003651225.1	Microbacterium telephonicum	1714841
GCF_014191875.1	Pseudoduganella violacea	1715466
GCF_001458235.1	Cognatishimia activa	1715691
GCF_001458295.1	Ruegeria denitrificans	1715692
GCF_001458215.1	Shimia thalassica	1715693
GCF_014395975.1	Diaphorobacter ruginosibacter	1715720
GCF_014646195.1	Microlunatus endophyticus	1716077
GCF_001642995.1	Streptomyces jeddahensis	1716141
GCF_004365595.1	Pseudodesulfovibrio indicus	1716143
GCF_006351925.1	Clostridium thermarum	1716543
GCF_002356295.1	Labilibaculum antarcticum	1717717
GCF_007997385.1	Seonamhaeicola algicola	1719036
GCF_900114825.1	Pseudomonas yangmingensis	1720063
GCF_004359375.1	Acetilactobacillus jinshanensis	1720083
GCF_900078305.2	Corynebacterium bouchesdurhonense	1720192
GCF_900155435.1	Actinomyces provencensis	1720198
GCF_902375965.1	Anaerococcus rubeinfantis	1720199
GCF_902363605.1	Anaerotruncus rubiinfantis	1720200
GCF_902375985.1	Collinsella ihumii	1720204
GCF_900243045.1	Eisenbergiella massiliensis	1720294
GCF_001486505.1	Paenibacillus rubinfantis	1720296
GCF_001517665.2	Peptoniphilus phoceensis	1720298
GCF_001487105.1	Mediterraneibacter massiliensis	1720300
GCF_900018785.1	Xanthomonas massiliensis	1720302
GCF_900129515.1	Bittarella massiliensis	1720313
GCF_900626135.1	Senegalia massiliensis	1720316
GCF_001891165.1	Streptobacillus ratti	1720557
GCF_008830225.1	Pseudodesulfovibrio senegalensis	1721087
GCF_900120405.1	Urinicoccus massiliensis	1723382
GCF_001457835.1	Fenollaria timonensis	1723384
GCF_902859945.1	Paraburkholderia caffeinitolerans	1723730
GCF_001593605.1	Algoriphagus sanaruensis	1727163
GCF_014530645.1	Bradyrhizobium campsiandrae	1729892
GCF_008973715.1	Nitrincola schmidtii	1730894
GCF_003946015.1	Companilactobacillus insicii	1732567
GCF_004345905.1	Serpentinicella alkaliphila	1734049
GCF_008274805.1	Oryzomicrobium terrae	1735038
GCF_014641695.1	Nitratireductor aestuarii	1735103
GCF_003050615.1	Sphingomonas oleivorans	1735121
GCF_902829295.1	Vogesella oryzae	1735285
GCF_014656395.1	Kordiimonas sediminis	1735581
GCF_003194605.1	Nocardioides gilvus	1735589
GCF_012163155.1	Kocuria subflava	1736139
GCF_001310225.1	Algibacter alginicilyticus	1736674
GCF_900167475.1	Aeromicrobium choanae	1736691
GCF_011059105.1	Aliifodinibius halophilus	1736908
GCF_002866825.1	Pseudohalioglobus lutimaris	1737061
GCF_003402975.1	Brumimicrobium aurantiacum	1737063
GCF_014641615.1	Filimonas zeae	1737353
GCF_014641555.1	Paenibacillus radicis	1737354
GCF_014196715.1	Pedobacter zeae	1737356
GCF_014201355.1	Rhizobium wenxiniae	1737357
GCF_014269345.1	Blautia massiliensis	1737424
GCF_003209395.1	Corynebacterium provencense	1737425
GCF_001486585.1	Paenibacillus senegalimassiliensis	1737426
GCF_013423785.1	Chitinibacter fontanus	1737446
GCF_011516755.1	Acetobacter conturbans	1737472
GCF_011516735.1	Acetobacter fallax	1737473
GCF_002157225.2	Agarilytica rhodophyticola	1737490
GCF_009827435.1	Croceibacterium salegens	1737568
GCF_002869765.1	Deinococcus planocerae	1737569
GCF_002869745.1	Kandeliimicrobium roseum	1737570
GCF_014641855.1	Shewanella inventionis	1738770
GCF_009828065.1	Croceibacterium soli	1739690
GCF_001509585.1	Pseudoruegeria marinistellae	1739787
GCF_007289895.1	Catenovulum sediminis	1740262
GCF_001661595.2	Crocinitomix algicola	1740263
GCF_002860255.1	Neobacillus cucumis	1740721
GCF_014692525.1	Sphingobacterium chuzhouense	1742264
GCF_001439605.1	Cytobacillus praedii	1742358
GCF_007995155.1	Bacillus dafuensis	1742359
GCF_001685015.1	Bacillus wudalianchiensis	1743143
GCF_001595985.1	Polynucleobacter sinensis	1743157
GCF_001595965.1	Polynucleobacter yangtzensis	1743159
GCF_002206625.1	Polynucleobacter campilacus	1743163
GCF_002206635.1	Polynucleobacter aenigmaticus	1743164
GCF_002192535.1	Polynucleobacter hirudinilacicola	1743166
GCF_001659725.1	Polynucleobacter wuianus	1743168
GCF_001953355.1	Polynucleobacter sphagniphilus	1743169
GCF_014201415.1	Chelatococcus composti	1743235
GCF_009733845.1	Pseudactinotalea terrae	1743262
GCF_014196835.1	Aureimonas pseudogalii	1744844
GCF_900128425.1	Anaerococcus urinomassiliensis	1745712
GCF_900086725.1	Bariatricus massiliensis	1745713
GCF_010669125.1	Ancylobacter pratisalsi	1745854
GCF_003311635.1	Novacetimonas cocois	1747507
GCF_001677885.1	Janthinobacterium psychrotolerans	1747903
GCF_009602535.1	Ornithinicoccus halotolerans	1748220
GCF_002174535.1	Solibacillus kalamii	1748298
GCF_014646215.1	Nakamurella endophytica	1748367
GCF_014230205.1	Citrobacter cronae	1748967
GCF_014641595.1	Dyadobacter endophyticus	1749036
GCF_002911695.1	Gracilimonas amylolytica	1749045
GCF_004121055.1	Achromobacter aloeverae	1750518
GCF_900155425.1	Parabacteroides massiliensis	1750560
GCF_001465875.1	Legionella saoudiensis	1750561
GCF_001442615.1	Algoriphagus resistens	1750590
GCF_003751635.1	Inmirania thermothiophila	1750597
GCF_003003005.1	Mongoliibacter ruber	1750599
GCF_001870735.1	Arsenicibacter rosenii	1750698
GCF_014646155.1	Mangrovihabitans endophyticus	1751298
GCF_001483135.1	Solirubrum puertoriconensis	1751427
GCF_004208515.1	Acinetobacter halotolerans	1752076
GCF_008932245.1	Ensifer alkalisoli	1752398
GCF_004365815.1	Breznakia blatticola	1754012
GCF_900184245.1	Brachybacterium massiliense	1755098
GCF_900021175.1	Pseudenterobacter timonensis	1755099
GCF_003433955.1	Anaerococcus nagyae	1755241
GCF_014643175.1	Hoyosella rhizosphaerae	1755582
GCF_001542415.1	Bradyrhizobium macuxiense	1755647
GCF_002216855.1	Paraphotobacterium marinum	1755811
GCF_014638005.1	Flavobacterium orientale	1756020
GCF_002024805.1	Elizabethkingia bruuniana	1756149
GCF_002023405.1	Elizabethkingia ursingii	1756150
GCF_900176605.1	Peptoniphilus vaginalis	1756987
GCF_014653175.1	Roseivirga thermotolerans	1758176
GCF_002407265.1	Celeribacter ethanolicus	1758178
GCF_001685415.1	Serinicoccus hydrothermalis	1758689
GCF_014137855.1	Microlunatus kandeliicorticis	1759536
GCF_900155475.1	Methylomagnum ishizawai	1760988
GCF_003368325.1	Paraburkholderia caffeinilytica	1761016
GCF_003687485.1	Euzebyella marina	1761453
GCF_900094605.1	Bradyrhizobium shewense	1761772
GCF_003426945.1	Thermus sediminis	1761908
GCF_003201285.1	Lachnotalea glycerini	1763509
GCF_001831475.1	Flavobacterium crassostreae	1763534
GCF_001761385.1	Hydrogenophaga crassostreae	1763535
GCF_001831495.1	Thalassotalea crassostreae	1763536
GCF_001637325.1	Cochleicola gelatinilyticus	1763537
GCF_001637335.1	Paenibacillus crassostreae	1763538
GCF_013185195.1	Saccharibacillus qingshengii	1763540
GCF_014646235.1	Micromonospora sonchi	1763543
GCF_001597945.1	Vibrio cidicii	1763883
GCF_001662105.1	Rhizobium aegyptiacum	1764550
GCF_003096355.1	Pontibacter virosus	1765052
GCF_014898155.1	Bifidobacterium eulemuris	1765219
GCF_002027205.1	Ferroacidibacillus organovorans	1765683
GCF_003144315.1	Sulfoacidibacillus thermotolerans	1765684
GCF_001482415.1	Streptomyces silvensis	1765722
GCF_012979235.1	Dissulfurirhabdus thermomarina	1765737
GCF_002887775.1	Streptococcus penaeicida	1765960
GCF_014640655.1	Deinococcus saudiensis	1765963
GCF_001975725.1	Acidihalobacter ferrooxydans	1765967
GCF_001559865.1	Abyssisolibacter fermentans	1766203
GCF_001517835.1	Caviibacter abscessus	1766719
GCF_014642915.1	Flavobacterium suaedae	1767027
GCF_005869875.1	Paenibacillus pinistramenti	1768003
GCF_014874055.1	Actinophytocola algeriensis	1768010
GCF_002245765.1	Sphingobacterium cellulitidis	1768011
GCF_001507665.1	Deinococcus actinosclerus	1768108
GCF_002026305.1	Vagococcus martis	1768210
GCF_001518015.1	Tritonibacter horizontis	1768241
GCF_014642795.1	Pseudohongiella nitratireducens	1768907
GCF_014204525.1	Paucibacter oligotrophus	1769250
GCF_009733705.1	Oceanivirga salmonicida	1769291
GCF_014635685.1	Galliscardovia ingluviei	1769422
GCF_009299485.1	Bifidobacterium apri	1769423
GCF_014635905.1	Limosilactobacillus caviae	1769424
GCF_001750105.1	Microbulbifer aggregans	1769779
GCF_001650025.1	Devosia elaeis	1770058
GCF_014652855.1	Novosphingobium pokkalii	1770194
GCF_002154225.1	Hymenobacter crusticola	1770526
GCF_003703975.1	Larkinella soli	1770527
GCF_004341725.1	Varunaivibrio sulfuroxidans	1773489
GCF_001761365.1	Polaribacter vadi	1774273
GCF_014639315.1	Sediminivirga luteola	1774748
GCF_014642695.1	Pseudoalteromonas profundi	1774956
GCF_005281835.1	Vibrio profundi	1774960
GCF_001723285.1	Methyloceanibacter methanicus	1774968
GCF_001723305.1	Methyloceanibacter superfactus	1774969
GCF_001723355.1	Methyloceanibacter stevinii	1774970
GCF_001723295.1	Methyloceanibacter marginalis	1774971
GCF_009908195.1	Streptomyces boluensis	1775135
GCF_014643615.1	Croceivirga lutea	1775167
GCF_014643635.1	Salipiger pallidus	1775170
GCF_009910675.1	Photobacterium alginatilyticum	1775171
GCF_014643655.1	Polaribacter pacificus	1775173
GCF_008711325.1	Roseibium sediminis	1775174
GCF_004336975.1	Corallincola luteus	1775177
GCF_003952165.1	Variovorax guangxiensis	1775474
GCF_012221945.1	Glutamicibacter mishrai	1775880
GCF_001477085.1	Methylobacterium indicum	1775910
GCF_003970915.1	Hymenobacter gummosus	1776032
GCF_009720745.1	Massilia eburnea	1776165
GCF_900021165.1	Paenibacillus phocaensis	1776378
GCF_900079775.1	Prevotella lascolaii	1776379
GCF_900078545.1	Olegusella massiliensis	1776381
GCF_900048895.1	Neglectibacter timonensis	1776382
GCF_900086585.1	Emergencia timonensis	1776384
GCF_900176615.1	Clostridium massiliodielmoense	1776385
GCF_900099555.1	Peptoniphilus raoultii	1776387
GCF_900065875.1	Prevotella phocaeensis	1776388
GCF_900088125.1	Peptoniphilus pacaensis	1776390
GCF_900106845.1	Romboutsia timonensis	1776391
GCF_002160865.1	Massilimicrobiota timonensis	1776392
GCF_003034915.1	Mesorhizobium helmanticense	1776423
GCF_011045115.1	Mesorhizobium zhangyense	1776730
GCF_014636095.1	Acinetobacter modestus	1776740
GCF_000367945.1	Acinetobacter proteolyticus	1776741
GCF_014635885.1	Acinetobacter vivianii	1776742
GCF_014635665.1	Isoptericola cucumis	1776856
GCF_014643375.1	Aureimonas glaciei	1776957
GCF_001544615.1	Caballeronia concitans	1777133
GCF_001544695.2	Caballeronia arvi	1777135
GCF_001544755.2	Caballeronia catudaia	1777136
GCF_001544795.2	Caballeronia temeraria	1777137
GCF_001544835.2	Caballeronia fortuita	1777138
GCF_900044055.2	Caballeronia calidae	1777139
GCF_001544875.2	Caballeronia hypogeia	1777140
GCF_001544915.2	Caballeronia pedi	1777141
GCF_900230245.1	Caballeronia arationis	1777142
GCF_001545035.1	Caballeronia glebae	1777143
GCF_001545075.1	Caballeronia ptereochthonis	1777144
GCF_013170725.1	Mesorhizobium erdmanii	1777866
GCF_013170785.1	Mesorhizobium jarvisii	1777867
GCF_000758345.1	Dickeya fangzhongdai	1778540
GCF_008831085.1	Pseudoclavibacter endophyticus	1778590
GCF_014230315.1	Novosphingobium flavum	1778672
GCF_009728935.1	Paenibacillus psychroresistens	1778678
GCF_014641735.1	Sphingomonas metalli	1779358
GCF_013201685.1	Campylobacter geochelonis	1780362
GCF_001641755.2	Microbulbifer flavimaris	1781068
GCF_004681965.1	Ramlibacter rhizophilus	1781167
GCF_003864975.1	Sulfuriferula thiophila	1781211
GCF_003994485.1	Arsenicitalea aurantiaca	1783274
GCF_014203805.1	Lipingzhangella halophila	1783352
GCF_010550695.1	Phytoactinopolyspora alkaliphila	1783498
GCF_001647275.1	Rufibacter ruber	1783499
GCF_900636945.1	Bacillus freudenreichii	1783501
GCF_001611795.1	Streptomyces qaidamensis	1783515
GCF_003584015.1	Aurantiacibacter xanthus	1784712
GCF_003344925.1	Flavobacterium arcticum	1784713
GCF_003258705.1	Arcticibacterium luteifluviistationis	1784714
GCF_004208635.1	Leucobacter triazinivorans	1784719
GCF_013122135.1	Acinetobacter lactucae	1785128
GCF_001594225.2	Pseudomonas glycinae	1785145
GCF_900497695.1	Pseudomonas wadenswilerensis	1785161
GCF_900536025.1	Pseudomonas reidholzensis	1785162
GCF_014878255.1	Bombella apis	1785988
GCF_001294575.1	Pseudomonas versuta	1788301
GCF_001704115.1	Acinetobacter larvae	1789224
GCF_014646255.1	Lentzea pudingi	1789439
GCF_001697185.1	Wenyingzhuangia fucanilytica	1790137
GCF_900089775.1	Marinomonas spartinae	1792290
GCF_002252565.1	Petroclostridium xylanilyticum	1792311
GCF_003628125.1	Pararobbsia silviterrae	1792498
GCF_014642875.1	Puia dinghuensis	1792502
GCF_001696715.1	Thauera phenolivorans	1792543
GCF_002000055.1	Marinicella sediminis	1792834
GCF_900078685.2	Mycolicibacter icosiumassiliensis	1792835
GCF_003410055.1	Wenzhouxiangella sediminis	1792836
GCF_002013915.1	Mucilaginibacter pedocola	1792845
GCF_001584325.1	Bacillus nakamurai	1793963
GCF_014635625.1	Pseudomonas fluvialis	1793966
GCF_003057965.1	Thermodesulfobium acidiphilum	1794699
GCF_001611555.1	Anaerosporomusa subterranea	1794912
GCF_014190805.1	Flexivirga oryzae	1794944
GCF_002967035.1	Mycolicibacter virginiensis	1795032
GCF_004010055.1	Psychroflexus aestuariivivens	1795040
GCF_003217255.1	Pseudoroseicyclus aestuarii	1795041
GCF_002358085.1	Pseudothioclava arenosa	1795308
GCF_014642735.1	Paracoccus acridae	1795310
GCF_003260975.1	Echinicola strongylocentroti	1795355
